"Net","Sta","Lat [°]","Lon [°]","Elev [m]","Open","Rest.","Country","Station Name","Affiliation","Start","End","Info"
"HI","ARG2","38.1783 N","20.4878 E","6","Yes","No","Greece","Prefecture","Strong Motion Network, Institute of Engineering Se","2013","-","details"
"HI","ARS1","37.6349 N","22.7293 E","34","Yes","No","Greece","Town Hall","Strong Motion Network, Institute of Engineering Se","2014","-","details"
"HI","ART2","39.1474 N","20.9937 E","191","Yes","No","Greece","Hospital","Strong Motion Network, Institute of Engineering Se","2013","-","details"
"HI","ATH5","37.9754 N","23.7371 E","99","Yes","No","Greece","Greek Parliament","Strong Motion Network, Institute of Engineering Se","2016","-","details"
"HI","CH01","35.5170 N","24.0208 E","0","Yes","No","Greece","Prefecture(Technical Services)","Strong Motion Network, Institute of Engineering Se","2013","-","details"
"HI","DRA2","41.1593 N","24.1485 E","167","Yes","No","Greece","Hospital","Strong Motion Network, Institute of Engineering Se","2014","-","details"
"HI","KLV1","38.0326 N","22.1080 E","717","Yes","No","Greece","Health-Center","Strong Motion Network, Institute of Engineering Se","2013","-","details"
"HI","KRI1","37.6621 N","20.8172 E","185","Yes","No","Greece","Town-Hall","Strong Motion Network, Institute of Engineering Se","2013","-","details"
"HI","KRK1","39.6189 N","19.9202 E","10","Yes","No","Greece","Prefecture","Strong Motion Network, Institute of Engineering Se","2013","-","details"
"HI","KRL1","37.7951 N","26.7065 E","14","Yes","No","Greece","Aegean-University","Strong Motion Network, Institute of Engineering Se","2015","-","details"
"HI","KSS1","35.4189 N","26.9207 E","0","Yes","No","Greece","KEP","Strong Motion Network, Institute of Engineering Se","2013","-","details"
"HI","LAM2","38.9020 N","22.4313 E","112","Yes","No","Greece","Antiperifereia","Strong Motion Network, Institute of Engineering Se","2014","-","details"
"HI","LMN1","39.8750 N","25.0588 E","2","Yes","No","Greece","TownHall","Strong Motion Network, Institute of Engineering Se","2014","-","details"
"HI","LMS2","40.8350 N","21.1418 E","923","Yes","No","Greece","TownHall","Strong Motion Network, Institute of Engineering Se","2013","-","details"
"HI","MSL1","38.3727 N","21.4243 E","1","Yes","No","Greece","Prefecture","Strong Motion Network, Institute of Engineering Se","2013","-","details"
"HI","MYT1","39.0850 N","26.5694 E","34","Yes","No","Greece","Aegean University","Strong Motion Network, Institute of Engineering Se","2014","-","details"
"HI","NAX1","37.1014 N","25.3741 E","7","Yes","No","Greece","TownHall","Strong Motion Network, Institute of Engineering Se","2013","-","details"
"HI","NPS1","36.5126 N","23.0625 E","48","Yes","No","Greece","HealthCenter","Strong Motion Network, Institute of Engineering Se","2013","-","details"
"HI","PLN1","39.9980 N","23.5750 E","29","Yes","No","Greece","TownHall","Strong Motion Network, Institute of Engineering Se","2014","-","details"
"HI","PYL1","36.9142 N","21.6952 E","0","Yes","No","Greece","TownHall","Strong Motion Network, Institute of Engineering Se","2013","-","details"
"HI","RDI1","36.4514 N","28.2240 E","7","Yes","No","Greece","TownHall","Strong Motion Network, Institute of Engineering Se","2013","-","details"
"HI","RGE1","36.0269 N","27.9306 E","3","Yes","No","Greece","TownHall","Strong Motion Network, Institute of Engineering Se","2013","-","details"
"HI","SFL1","41.1900 N","26.3044 E","6","Yes","No","Greece","HealthCenter","Strong Motion Network, Institute of Engineering Se","2013","-","details"
"HI","SIT2","35.2059 N","26.1070 E","0","Yes","No","Greece","TownHall","Strong Motion Network, Institute of Engineering Se","2013","-","details"
"HI","SKO1","39.1234 N","23.7287 E","6","Yes","No","Greece","TownHall","Strong Motion Network, Institute of Engineering Se","2013","-","details"
"HI","SKY1","38.9045 N","24.5646 E","75","Yes","No","Greece","TownHall","Strong Motion Network, Institute of Engineering Se","2013","-","details"
"HI","THS1","40.7385 N","24.5751 E","20","Yes","No","Greece","HealthCenter","Strong Motion Network, Institute of Engineering Se","2013","-","details"
"HI","VAS2","38.6306 N","20.6081 E","5","Yes","No","Greece","HealthCenter","Strong Motion Network, Institute of Engineering Se","2013","-","details"
"HI","VOL2","39.3660 N","22.9506 E","26","Yes","No","Greece","Prefecture","Strong Motion Network, Institute of Engineering Se","2013","-","details"
"HI","VRO1","38.4057 N","26.1339 E","14","Yes","No","Greece","TownHall","Strong Motion Network, Institute of Engineering Se","2013","-","details"
"HL","ALNA","39.1480 N","23.8667 E","40","Yes","No","Greece","Alonnisos Island","National Observatory of Athens","2010","-","details"
"HL","AMGA","36.8316 N","25.8938 E","308","Yes","No","Greece","Amorgos Island","National Observatory of Athens","2012","-","details"
"HL","ANKY","35.8670 N","23.3012 E","143","Yes","No","Greece","Antikythira Island","National Observatory of Athens","2010","-","details"
"HL","APE","37.0727 N","25.5230 E","608","Yes","No","Greece","NOA/GEOFON Apeiranthos","National Observatory of Athens","2008","-","details"
"HL","ARG","36.2136 N","28.1212 E","148","Yes","No","Greece","Archaggelos","National Observatory of Athens","2003","-","details"
"HL","ARIA","38.3336 N","21.7621 E","1","Yes","No","Greece","Rio","National Observatory of Athens","2010","-","details"
"HL","ASTA","36.5455 N","26.3530 E","64","Yes","No","Greece","Astypalea","National Observatory of Athens","2011","-","details"
"HL","ATH","37.9738 N","23.7177 E","93","Yes","No","Greece","Athens","National Observatory of Athens","2010","-","details"
"HL","DION","38.0779 N","23.9331 E","460","Yes","No","Greece","Dionisos","National Observatory of Athens","2011","-","details"
"HL","DLFA","38.4784 N","22.4958 E","570","Yes","No","Greece","Delfoi","National Observatory of Athens","2011","-","details"
"HL","EAG1","39.0865 N","26.2225 E","211","Yes","Yes","Greece","Polichnitos","National Observatory of Athens","2017","-","details"
"HL","EAG2","38.5438 N","26.1079 E","2","Yes","Yes","Greece","Marmaro","National Observatory of Athens","2017","-","details"
"HL","EAG3","39.0850 N","26.5693 E","85","Yes","Yes","Greece","Mitilini","National Observatory of Athens","2017","-","details"
"HL","EFSA","39.5401 N","24.9886 E","5","Yes","No","Greece","Agios Efstratios Island","National Observatory of Athens","2010","-","details"
"HL","EVR","38.9166 N","21.8105 E","1037","Yes","No","Greece","Karpenissi","National Observatory of Athens","2010","-","details"
"HL","GVD","34.8391 N","24.0874 E","170","Yes","No","Greece","NOA/GEOFON Gavdos","National Observatory of Athens","2010","-","details"
"HL","IACM","35.3058 N","25.0709 E","45","Yes","No","Greece","Irakleio","National Observatory of Athens","2010","-","details"
"HL","IDI","35.2880 N","24.8900 E","750","Yes","No","Greece","Anogia-Crete","National Observatory of Athens","2010","-","details"
"HL","IKRA","37.6112 N","26.2928 E","30","Yes","No","Greece","Ag.Kyrikos","National Observatory of Athens","2010","-","details"
"HL","IMMV","35.4606 N","23.9811 E","230","Yes","No","Greece","NOA/GEOFON Iera Moni Varipetrou","National Observatory of Athens","2010","-","details"
"HL","ITM","37.1787 N","21.9252 E","423","Yes","No","Greece","Ithomi","National Observatory of Athens","2003","-","details"
"HL","JAN","39.6562 N","20.8487 E","526","Yes","No","Greece","Ioannina","National Observatory of Athens","2010","-","details"
"HL","KARP","35.5471 N","27.1611 E","524","Yes","No","Greece","NOA/RUB/GEOFON Karpathos","National Observatory of Athens","2003","-","details"
"HL","KASA","39.7463 N","19.9354 E","65","Yes","No","Greece","Kassiopi","National Observatory of Athens","2010","-","details"
"HL","KEF3","38.2031 N","20.3482 E","115","Yes","No","Greece","Kipouria","National Observatory of Athens","2014","-","details"
"HL","KEK","39.7127 N","19.7962 E","227","Yes","No","Greece","Corfu","National Observatory of Athens","2003","-","details"
"HL","KLNA","36.9571 N","26.9727 E","28","Yes","No","Greece","Pothia","National Observatory of Athens","2012","-","details"
"HL","KLV","38.0435 N","22.1504 E","758","Yes","No","Greece","Kalavrita","National Observatory of Athens","2010","-","details"
"HL","KSL","36.1503 N","29.5856 E","64","Yes","No","Greece","Kastelorizo Island","National Observatory of Athens","2010","-","details"
"HL","KTHA","36.2566 N","23.0621 E","360","Yes","No","Greece","NOA/GEOFON Kythira","National Observatory of Athens","2013","-","details"
"HL","KVLA","40.9370 N","24.3859 E","122","Yes","No","Greece","Kavala","National Observatory of Athens","2012","-","details"
"HL","KYMI","38.6331 N","24.1001 E","259","Yes","No","Greece","Kymi","National Observatory of Athens","2014","-","details"
"HL","KZN","40.3033 N","21.7821 E","791","Yes","No","Greece","Kozani","National Observatory of Athens","2010","-","details"
"HL","LAST","35.1615 N","25.4782 E","870","Yes","No","Greece","Lasithi","National Observatory of Athens","2010","-","details"
"HL","LIA","39.8972 N","25.1806 E","67","Yes","No","Greece","Limnos","National Observatory of Athens","2010","-","details"
"HL","LKR","38.6496 N","22.9989 E","185","Yes","No","Greece","Atalanti","National Observatory of Athens","2010","-","details"
"HL","LXRA","38.2001 N","20.4372 E","0","Yes","No","Greece","Lixouri","National Observatory of Athens","2014","-","details"
"HL","MGNA","38.6561 N","20.7912 E","58","Yes","No","Greece","Meganisi","National Observatory of Athens","2010","-","details"
"HL","MHLO","36.6898 N","24.4017 E","175","Yes","No","Greece","Milos Island","National Observatory of Athens","2010","-","details"
"HL","MNVA","36.6871 N","23.0373 E","12","Yes","No","Greece","Monemvasia","National Observatory of Athens","2010","-","details"
"HL","NEO","39.3057 N","23.2219 E","148","Yes","No","Greece","Neochori","National Observatory of Athens","2010","-","details"
"HL","NOAC","37.9738 N","23.7177 E","93","Yes","No","Greece","NOA-Athens","National Observatory of Athens","2010","-","details"
"HL","NPS","35.2613 N","25.6104 E","288","Yes","No","Greece","Neapoli","National Observatory of Athens","2010","-","details"
"HL","NVR","41.3485 N","23.8652 E","627","Yes","No","Greece","Nevrokopi","National Observatory of Athens","2010","-","details"
"HL","PATC","38.2693 N","21.7600 E","47","Yes","No","Greece","Patra","National Observatory of Athens","2010","-","details"
"HL","PATG","38.2386 N","21.7266 E","1","Yes","No","Greece","Patra","National Observatory of Athens","2015","-","details"
"HL","PENT","40.1959 N","21.1384 E","1096","Yes","No","Greece","Pentalofos","National Observatory of Athens","2010","-","details"
"HL","PLG","40.3733 N","23.4444 E","566","Yes","No","Greece","Poligiros","National Observatory of Athens","2010","-","details"
"HL","PRK","39.2456 N","26.2650 E","130","Yes","No","Greece","Agia Paraskevi","National Observatory of Athens","2010","-","details"
"HL","PSRA","38.5398 N","25.5620 E","13","Yes","No","Greece","Psara Island","National Observatory of Athens","2010","-","details"
"HL","PTL","38.0473 N","23.8638 E","500","Yes","No","Greece","Penteli","National Observatory of Athens","2010","-","details"
"HL","PYL1","36.9042 N","21.7252 E","212","Yes","Yes","Greece","Pylos Array","National Observatory of Athens","2016","-","details"
"HL","PYL2","36.9046 N","21.7244 E","210","Yes","Yes","Greece","Pylos Array","National Observatory of Athens","2016","-","details"
"HL","PYL3","36.9095 N","21.7293 E","219","Yes","Yes","Greece","Pylos Array","National Observatory of Athens","2016","-","details"
"HL","PYL4","36.9108 N","21.7266 E","228","Yes","Yes","Greece","Pylos Array","National Observatory of Athens","2016","-","details"
"HL","PYL5","36.9072 N","21.7267 E","215","Yes","Yes","Greece","Pylos Array","National Observatory of Athens","2016","-","details"
"HL","PYL6","36.9059 N","21.7269 E","210","Yes","Yes","Greece","Pylos Array","National Observatory of Athens","2016","-","details"
"HL","PYL7","36.9074 N","21.7284 E","215","Yes","Yes","Greece","Pylos Array","National Observatory of Athens","2016","-","details"
"HL","PYL8","36.9067 N","21.7254 E","216","Yes","Yes","Greece","Pylos Array","National Observatory of Athens","2016","-","details"
"HL","PYL9","36.9085 N","21.7260 E","220","Yes","Yes","Greece","Pylos Array","National Observatory of Athens","2016","-","details"
"HL","RDO","41.1450 N","25.5355 E","116","Yes","No","Greece","Gratini","National Observatory of Athens","2003","-","details"
"HL","RIOA","38.2958 N","21.7912 E","46","Yes","No","Greece","Rio","National Observatory of Athens","2010","-","details"
"HL","RLS","38.0559 N","21.4648 E","97","Yes","No","Greece","Riolos","National Observatory of Athens","2010","-","details"
"HL","RODB","36.4471 N","28.2212 E","26","Yes","No","Greece","Rodos","National Observatory of Athens","2011","-","details"
"HL","SANT","36.3705 N","25.4593 E","591","Yes","No","Greece","NOA/GEOFON Santorini","National Observatory of Athens","2010","-","details"
"HL","SAP3","36.4356 N","25.3454 E","205","Yes","No","Greece","Thirasia","National Observatory of Athens","2011","-","details"
"HL","SAP4","36.4734 N","25.3724 E","56","Yes","No","Greece","Oia","National Observatory of Athens","2011","-","details"
"HL","SIVA","35.0178 N","24.8120 E","96","Yes","No","Greece","Sivas","National Observatory of Athens","2010","-","details"
"HL","SKY","38.8831 N","24.5482 E","268","Yes","No","Greece","Skyros Island","National Observatory of Athens","2011","-","details"
"HL","SMG","37.7043 N","26.8377 E","348","Yes","No","Greece","Samos Island","National Observatory of Athens","2010","-","details"
"HL","SMTH","40.4709 N","25.5304 E","365","Yes","No","Greece","Samothraki Island","National Observatory of Athens","2010","-","details"
"HL","THL","39.5647 N","22.0144 E","86","Yes","No","Greece","Klokotos","National Observatory of Athens","2010","-","details"
"HL","TNSA","37.5394 N","25.1631 E","21","Yes","No","Greece","Tinos Island","National Observatory of Athens","2012","-","details"
"HL","VAM","35.4070 N","24.1997 E","225","Yes","No","Greece","Vamos","National Observatory of Athens","2010","-","details"
"HL","VLI","36.7180 N","22.9469 E","220","Yes","No","Greece","Vellies","National Observatory of Athens","2010","-","details"
"HL","VLMS","37.8767 N","20.6629 E","431","Yes","No","Greece","Volimes","National Observatory of Athens","2014","-","details"
"HL","VLS","38.1768 N","20.5886 E","402","Yes","No","Greece","Valsamata","National Observatory of Athens","2010","-","details"
"HL","VLY","37.8524 N","23.7942 E","256","Yes","No","Greece","Voula","National Observatory of Athens","2010","-","details"
"HL","YDRA","37.3492 N","23.4652 E","33","Yes","No","Greece","Ydra Island","National Observatory of Athens","2011","-","details"
"HL","ZKR","35.1147 N","26.2169 E","254","Yes","No","Greece","NOA/GEOFON Zakros","National Observatory of Athens","2010","-","details"
"HN","PSZI1","47.9179 N","19.8935 E","985","Yes","No","Hungary","Piszkes-teto","","2017","-","details"
"HN","PSZI2","47.9165 N","19.8958 E","969","Yes","No","Hungary","Piszkes-teto","","2017","-","details"
"HN","PSZI3","47.9166 N","19.8931 E","958","Yes","No","Hungary","Piszkes-teto","","2017","-","details"
"HN","PSZI4","47.9183 N","19.8908 E","942","Yes","No","Hungary","Piszkes-teto","","2017","-","details"
"HP","AMT","37.5324 N","21.7089 E","482","Yes","No","Greece","Artemida","Seismological Laboratory, University of Patras","2009","-","details"
"HP","ANX","38.5933 N","21.9209 E","1020","Yes","No","Greece","UPSL/NOA AnoXora","Seismological Laboratory, University of Patras","2010","-","details"
"HP","DID","37.5063 N","23.2368 E","553","Yes","No","Greece","Didima","Seismological Laboratory, University of Patras","2007","-","details"
"HP","DRO","37.9520 N","21.7100 E","465","Yes","No","Greece","Drosia","Seismological Laboratory, University of Patras","2010","-","details"
"HP","DSF","38.4112 N","22.5271 E","701","Yes","No","Greece","Desfina","Seismological Laboratory, University of Patras","2008","-","details"
"HP","FSK","38.4593 N","20.5623 E","113","Yes","No","Greece","Fiskardo","Seismological Laboratory, University of Patras","2012","-","details"
"HP","GUR","37.9363 N","22.3423 E","1087","Yes","No","Greece","Gura","Seismological Laboratory, University of Patras","2006","-","details"
"HP","LTHK","37.7095 N","20.8367 E","35","Yes","No","Greece","Lithakia","Seismological Laboratory, University of Patras","2015","-","details"
"HP","LTK","38.0228 N","22.9673 E","408","Yes","No","Greece","Loutraki","Seismological Laboratory, University of Patras","2006","-","details"
"HP","PDO","38.5986 N","21.1833 E","227","Yes","No","Greece","Prodromos","Seismological Laboratory, University of Patras","2009","-","details"
"HP","PVO","38.6160 N","21.5250 E","184","Yes","No","Greece","Paravola","Seismological Laboratory, University of Patras","2011","-","details"
"HP","PYL","36.8955 N","21.7420 E","226","Yes","No","Greece","Pylos","Seismological Laboratory, University of Patras","2007","-","details"
"HP","SERG","38.4133 N","22.0566 E","480","Yes","No","Greece","Sergoula","Seismological Laboratory, University of Patras","2010","-","details"
"HP","UPR","38.2836 N","21.7864 E","138","Yes","No","Greece","University of Patras","Seismological Laboratory, University of Patras","2007","-","details"
"HP","VLX","37.3703 N","22.3793 E","1031","Yes","No","Greece","Vlaxokerasia","Seismological Laboratory, University of Patras","2010","-","details"
"HP","VVK","38.4222 N","21.8116 E","650","Yes","No","Greece","Vomvokou","Seismological Laboratory, University of Patras","2010","-","details"
"HT","AGG","39.0211 N","22.3360 E","625","Yes","No","Greece","Agios Georgios","Seismological Station, Aristotle University of The","2007","-","details"
"HT","ALN","40.8850 N","26.0460 E","110","Yes","No","Greece","Alexandroupolis","Seismological Station, Aristotle University of The","2007","-","details"
