86|12|3|KCG|kappa Cygnids                           | annual |1|147.6|289.5|55.6|       |       |24.9|       |0.98|0.763|201.9|147.6|38.5|4|0|0|                                        |                                                                                                                                                      |P   |4) <A href='http://adsabs.harvard.edu/abs/2003MNRAS.344..665J' target=_blank>Jopek et al., 2003</A>
87|12|4|KCG|kappa Cygnids                           |2007/08 |1|140.7|285|50.1|0.45|0.45|21.9|       |       |       |       |       |       |213|0|0|                                        |                                                                                                                                                      |T   |5) <A href='http://adsabs.harvard.edu/abs/2009JIMO...37...55S' target=_blank>SonotaCo, 2009</A> 
88|12|5|KCG|kappa Cygnids                           |2012|1|137|280.3|50.1|1|0.6|22|       |       |       |       |       |       |     |0|0|                                        |                                                                                                                                                      |T   |6) <A href='http://adsabs.harvard.edu/abs/2012JIMO...40..201M'  target=_blank> Molau et al., 2012 </A>
89|12|6|KCG|kappa Cygnids                           |2012|1|150|267.3|61.1|-1.7|0.5|23.1|       |       |       |       |       |       |     |0|0|                                        |                                                                                                                                                      |T   |7) <A href='http://adsabs.harvard.edu/abs/2012JIMO...40..201M'  target=_blank> Molau et al., 2012 </A>
90|12|7|KCG|kappa Cygnids                           | annual |1|141|277.5|52.8|0.4|0.05|20.9|2.95|0.995|0.662|196.9|140|32.5|25|0|0|                                        |                                                                                                                                                      |T   |8) <A href='http://adsabs.harvard.edu/abs/2016Icar..266..331J' target=_blank> Jenniskens et al., 2016, Icarus, 266, 331 </A>
91|12|8|KCG|kappa Cygnids                           | annual |-2|136.9|283.6|46.1|       |       |22.5|3.37|0.956|0.716|208.2|136.9|32.9|101|0|0|                                        |                                                                                                                                                      |C   |9) Jenniskens et al., 2018 sub. to PSS
92|12|9|KCG|kappa Cygnids                           |2014|-2|140.9|285.8|50.1|       |       |23|3.52|0.969|0.725|205.3|140.9|34.7|736|0|0|                                        |                                                                                                                                                      |C   |10) Jenniskens et al., 2018 sub. to PSS
93|12|10|KCG|kappa Cygnids                           |2013|-2|135.8|282.6|49.6|       |       |23|3.56|0.971|0.727|204.5|135.8|34.6|108|0|0|                                        |                                                                                                                                                      |C   |11) Jenniskens et al., 2018 sub. to PSS
94|13|0|LEO|Leonids                                 |2001|1|235.1|154.24|21.6|0.659|-0.325|70.66|10.1|0.9853|       |173.5|236.15|162.36|     |0|0|55P/Temple-Tuttle                       |                                                                                                                                                      |    |1) H.Betlem ?? 
95|13|1|LEO|Leonids                                 | annual |1|235.2|153|22|0.7|-0.42|70.7|11.5|0.985|       |172.5|235.2|162.6|     |0|0|55P/Temple-Tuttle                       |                                                                                                                                                      |    |2) <A href='http://adsabs.harvard.edu/abs/1973NASSP.319..183C' target=_blank>Cook, 1973</A> 
96|13|2|LEO|Leonids                                 | annual |1|235|153.6|22.1|0.6|-0.45|70.26|10.3|0.984|0.904|172.4|235|162.1|9|0|0|55P/Temple-Tuttle                       |                                                                                                                                                      |P   |3) <A href='http://adsabs.harvard.edu/abs/1970BAICz..21..153K' target=_blank>Kresak and Porubcan, 1970</A> 
97|13|3|LEO|Leonids                                 | annual |1|235.7|153.9|21.6|0.944|-0.603|70.92|15.2|0.984|       |172.36|235.7|162.53|29|0|0|55P/Temple-Tuttle                       |                                                                                                                                                      |    |4) <A href='http://adsabs.harvard.edu/abs/1993mtpb.conf..177L' target=_blank>Lindblad et al., 1993</A> 
98|13|4|LEO|Leonids                                 | annual |1|235.4|153.6|21.8|       |       |70.8|       |0.985|0.918|173.2|235.4|162.4|6|0|0|55P/Temple-Tuttle                       |                                                                                                                                                      |P   |5) <A href='http://adsabs.harvard.edu/abs/2003MNRAS.344..665J' target=_blank>Jopek et al., 2003</A>
99|13|5|LEO|Leonids                                 |2002/06 |1|236.5|155|21.6|0.63|-0.27|69|4.22|0.982|0.7674|170.3|236.2|161.5|126|0|0|55P/Temple-Tuttle                       |                                                                                                                                                      |R   |6) <A href='http://adsabs.harvard.edu/abs/2008Icar..195..317B' target=_blank>Brown et al., 2008</A> 
100|13|6|LEO|Leonids                                 |2007/08 |1|235.4|153.9|21.88|0.56|-0.39|70|       |       |       |       |       |       |713|0|0|55P/Temple-Tuttle                       |                                                                                                                                                      |T   |7) <A href='http://adsabs.harvard.edu/abs/2009JIMO...37...55S' target=_blank>SonotaCo, 2009</A> 
101|13|7|LEO|Leonids                                 |2002/08 |1|237|155.1|21.1|0.55|-0.37|67.3|2.52|0.9838|0.61|171.11|237|162|2268|0|0|55P/Temple-Tuttle                       |                                                                                                                                                      |R   |8) <A href='http://adsabs.harvard.edu/abs/2010Icar..207...66B' target=_blank>Brown et al., 2010</A> 
102|13|8|LEO|Leonids                                 | annual |1|235|153.8|21.8|0.99|-0.36|70.2|6.63|0.983|0.867|170.8|234.5|162.2|268|0|0|55P/Tempel-Tuttle                       |                                                                                                                                                      |T   |9) <A href='http://adsabs.harvard.edu/abs/2016Icar..266..331J' target=_blank> Jenniskens et al., 2016, Icarus, 266, 331 </A>
103|13|9|LEO|Leonids                                 |2015|-2|238.7|155.8|20.5|       |       |70.6|9.07|0.987|0.891|175.9|238.7|163.3|35|0|0|                                        |                                                                                                                                                      |C   |10) Jenniskens et al., 2018 sub. to PSS
104|13|10|LEO|Leonids                                 |2016|-2|237.3|154.9|20.9|       |       |70.9|13.5|0.986|0.927|174.5|237.3|163.2|41|0|0|                                        |                                                                                                                                                      |C   |11) Jenniskens et al., 2018 sub. to PSS
105|13|11|LEO|Leonids                                 | annual |-2|236.1|154.3|21.5|       |       |70.4|9.16|0.981|0.893|172.7|236.1|162.4|1614|0|0|                                        |                                                                                                                                                      |C   |12) Jenniskens et al., 2018 sub. to PSS
106|13|12|LEO|Leonids                                 |2013|-2|237.7|155.3|21|       |       |70.9|13.7|0.986|0.928|174.8|237.7|162.7|43|0|0|                                        |                                                                                                                                                      |C   |13) Jenniskens et al., 2018 sub. to PSS
107|14|0|XOR|chi Orionid Complex                     | annual |6|259|       |       |       |       |25|       |       |       |       |       |       |     |14|1|                                        |Group members: 256/ORN, 257/ORS                                                                                                                       |    |1) <A href='http://adsabs.harvard.edu/abs/2006mspc.book.....J' target=_blank>Jenniskens, 2006</A> 
