# Shower lookup table measured using GMN data up to May 18, 2023
# Using the wmpl.Utils.ShowerTableMeasurement script in WMPL
# 
# The table is sampled at 0.2 deg solar longitude. The SCE (Sun-centered 
# ecliptic) longitude is the ecliptic longitude minus the solar 
# longitude. The "Disp" column is the measured dispersion which changes 
# over time. A meteor is considered a shower member if it has been observed 
# within 1 deg of solar longitude of a table entry, within 10% of Vg, and
# within the listed dispersion.
#
# IAU showers not present in the table:
# XRI, BIN, OSE, NDD, LOP, FSO, DRG, MXA, HNJ, FCL, LAP, NMV, AAC, VOL, ZPH, 
# ILU, EGR, TPG, JDP, ODS, CRN, OEV, TSC, MBA, BEC, AST, ZPA, EVO, NMD, JMD, 
# OAB, SEC, FVI, AGE, ATH, OVI, PPE, FBO, OMH, 
# 
# Sol  SCE lon  SCE lat       Vg  Disp  IAU IAU
# deg      deg      deg     km/s  deg    No  cd
# 
173.0  191.102   -0.790   28.534  3.46  476 ICE
173.0  268.494  -24.400   65.388  3.42  552 PSO
173.0  305.945   17.177   59.062  3.16  694 OMG
173.0  214.032   47.598   40.549  6.59  704 OAN
173.0  209.098    1.517   38.640  2.15  706 ZPI
173.0  207.838    7.374   41.855  3.20  714 RPI
173.0  254.395   35.509   58.582  5.78  715 ACL
173.0  249.041   68.325   38.578  4.55  751 KCE
173.0  140.295   52.214   14.780  2.91  757 CCY
173.0  214.236  -31.981   45.026  3.13  823 FCE
173.0  277.263  -47.228   54.100  3.45  832 LEP
173.0  231.690  -25.613   56.417  3.23  849 SZE
173.0  250.781   17.521   64.726  3.00  874 PXS
173.1  248.687   19.895   64.270  1.50  208 SPE
173.2  203.542    7.533   35.276  2.46   26 NDA
173.2  195.508    3.713   28.250  1.50   33 NIA
173.2  295.776   34.408   57.847  1.50   81 SLY
173.2  248.667  -15.488   65.049  3.11  194 UCE
173.2  271.172   20.793   66.620  3.91  210 BAU
173.2  337.763    7.526   42.707  3.24  212 KLE
173.2  197.333   -3.937   29.746  1.92  216 SPI
173.2   93.291   81.681   20.588  4.03  220 NDR
173.2  258.033  -18.359   66.094  3.66  337 NUE
173.2  252.942   45.915   53.243  2.47  416 SIC
173.2  283.487   26.385   64.357  2.75  424 SOL
173.2  191.101   -0.766   28.569  3.50  476 ICE
173.2  268.500  -24.405   65.385  3.42  552 PSO
173.2  305.924   17.173   59.079  3.16  694 OMG
173.2  214.040   47.661   40.536  6.59  704 OAN
173.2  209.056    1.518   38.624  2.17  706 ZPI
173.2  207.799    7.368   41.845  3.20  714 RPI
173.2  254.412   35.523   58.580  5.78  715 ACL
173.2  249.160   68.318   38.578  4.48  751 KCE
173.2  140.112   52.429   14.773  2.86  757 CCY
173.2  214.224  -31.978   45.018  3.12  823 FCE
173.2  277.202  -47.191   54.130  3.46  832 LEP
173.2  231.719  -25.630   56.421  3.21  849 SZE
173.2  250.772   17.471   64.783  2.95  874 PXS
173.3  248.674   19.856   64.278  1.50  208 SPE
173.4  203.516    7.538   35.253  2.46   26 NDA
173.4  195.476    3.710   28.238  1.50   33 NIA
173.4  295.821   34.456   57.800  1.50   81 SLY
173.4  248.649  -15.455   65.049  3.08  194 UCE
173.4  271.176   20.806   66.613  3.89  210 BAU
173.4  337.707    7.521   42.743  3.25  212 KLE
173.4  197.318   -3.938   29.741  2.02  216 SPI
173.4   92.991   81.735   20.615  4.09  220 NDR
173.4  258.011  -18.319   66.099  3.65  337 NUE
173.4  283.425   26.369   64.372  2.75  424 SOL
173.4  191.101   -0.742   28.604  3.47  476 ICE
173.4  268.507  -24.411   65.383  3.42  552 PSO
173.4  305.904   17.169   59.096  3.15  694 OMG
173.4  214.049   47.725   40.522  6.59  704 OAN
173.4  209.015    1.518   38.609  2.19  706 ZPI
173.4  207.759    7.362   41.835  3.21  714 RPI
173.4  254.429   35.537   58.577  5.78  715 ACL
173.4  249.278   68.311   38.579  4.40  751 KCE
173.4  139.930   52.643   14.765  2.82  757 CCY
173.4  214.213  -31.975   45.010  3.10  823 FCE
173.4  277.140  -47.154   54.159  3.47  832 LEP
173.4  231.747  -25.647   56.425  3.20  849 SZE
173.4  250.764   17.422   64.839  2.85  874 PXS
173.5  248.662   19.817   64.286  1.50  208 SPE
173.6  203.490    7.544   35.230  2.46   26 NDA
173.6  195.444    3.706   28.227  1.50   33 NIA
173.6  295.865   34.504   57.753  1.50   81 SLY
173.6  248.631  -15.422   65.049  3.06  194 UCE
173.6  271.180   20.820   66.607  3.86  210 BAU
173.6  337.651    7.516   42.779  3.26  212 KLE
173.6  193.611    3.062   30.770  3.94  215 NPI
173.6  197.303   -3.938   29.737  2.11  216 SPI
173.6   92.691   81.790   20.641  4.15  220 NDR
173.6  257.990  -18.279   66.105  3.64  337 NUE
173.6  283.362   26.354   64.387  2.75  424 SOL
173.6  191.101   -0.718   28.639  3.43  476 ICE
173.6  268.513  -24.416   65.380  3.42  552 PSO
173.6  305.883   17.166   59.114  3.14  694 OMG
173.6  214.057   47.789   40.509  6.59  704 OAN
173.6  208.973    1.518   38.593  2.22  706 ZPI
173.6  207.720    7.356   41.825  3.22  714 RPI
173.6  254.445   35.551   58.574  5.78  715 ACL
173.6  249.396   68.304   38.579  4.33  751 KCE
173.6  139.748   52.857   14.757  2.77  757 CCY
173.6  214.202  -31.971   45.002  3.08  823 FCE
173.6  277.079  -47.118   54.188  3.48  832 LEP
173.6  231.776  -25.664   56.429  3.19  849 SZE
173.6  250.756   17.372   64.896  2.75  874 PXS
173.7  248.650   19.778   64.294  1.50  208 SPE
173.8  203.464    7.549   35.207  2.46   26 NDA
173.8  195.413    3.703   28.216  1.50   33 NIA
173.8  295.909   34.551   57.706  1.50   81 SLY
173.8  248.612  -15.390   65.049  3.04  194 UCE
173.8  271.184   20.834   66.601  3.84  210 BAU
173.8  337.596    7.511   42.815  3.27  212 KLE
173.8  193.574    3.074   30.712  3.94  215 NPI
173.8  197.287   -3.938   29.732  2.21  216 SPI
173.8   92.391   81.844   20.668  4.20  220 NDR
173.8  257.968  -18.240   66.110  3.64  337 NUE
173.8  283.300   26.338   64.401  2.75  424 SOL
173.8  191.101   -0.694   28.674  3.40  476 ICE
173.8  268.520  -24.421   65.377  3.42  552 PSO
173.8  305.862   17.162   59.131  3.13  694 OMG
173.8  214.065   47.852   40.496  6.59  704 OAN
173.8  208.931    1.518   38.577  2.24  706 ZPI
173.8  207.680    7.350   41.814  3.22  714 RPI
173.8  254.462   35.565   58.572  5.78  715 ACL
173.8  249.514   68.297   38.580  4.25  751 KCE
173.8  139.565   53.072   14.749  2.72  757 CCY
173.8  214.190  -31.968   44.994  3.07  823 FCE
173.8  277.018  -47.081   54.218  3.49  832 LEP
173.8  231.805  -25.681   56.434  3.18  849 SZE
173.8  250.748   17.323   64.952  2.65  874 PXS
173.9  248.637   19.739   64.302  1.50  208 SPE
174.0  203.439    7.554   35.185  2.46   26 NDA
174.0  195.381    3.699   28.205  1.50   33 NIA
174.0  295.954   34.599   57.659  1.50   81 SLY
174.0  248.594  -15.357   65.049  3.02  194 UCE
174.0  271.188   20.848   66.594  3.81  210 BAU
174.0  337.540    7.506   42.852  3.28  212 KLE
174.0  193.538    3.086   30.654  3.94  215 NPI
174.0  197.272   -3.939   29.727  2.30  216 SPI
174.0   92.091   81.898   20.695  4.26  220 NDR
174.0  257.946  -18.200   66.116  3.63  337 NUE
174.0  283.238   26.322   64.416  2.75  424 SOL
174.0  191.101   -0.670   28.709  3.37  476 ICE
174.0  268.526  -24.427   65.375  3.42  552 PSO
174.0  305.841   17.158   59.148  3.12  694 OMG
174.0  214.074   47.916   40.482  6.59  704 OAN
174.0  208.889    1.518   38.561  2.26  706 ZPI
174.0  207.641    7.344   41.804  3.23  714 RPI
174.0  254.479   35.579   58.569  5.78  715 ACL
174.0  249.633   68.290   38.580  4.18  751 KCE
174.0  139.383   53.286   14.741  2.67  757 CCY
174.0  214.179  -31.964   44.986  3.05  823 FCE
174.0  276.957  -47.044   54.247  3.50  832 LEP
174.0  231.834  -25.699   56.438  3.16  849 SZE
174.0  250.740   17.273   65.009  2.55  874 PXS
174.1  248.625   19.700   64.310  1.50  208 SPE
174.2  195.349    3.696   28.194  1.50   33 NIA
174.2  295.998   34.647   57.612  1.50   81 SLY
174.2  248.576  -15.325   65.049  3.00  194 UCE
174.2  271.192   20.861   66.588  3.79  210 BAU
174.2  337.484    7.501   42.888  3.29  212 KLE
174.2  193.501    3.098   30.597  3.94  215 NPI
174.2  197.257   -3.939   29.722  2.40  216 SPI
174.2   91.791   81.952   20.721  4.31  220 NDR
174.2  257.924  -18.160   66.122  3.62  337 NUE
174.2  283.175   26.307   64.431  2.75  424 SOL
174.2  191.101   -0.645   28.743  3.33  476 ICE
174.2  268.533  -24.432   65.372  3.42  552 PSO
174.2  305.821   17.155   59.166  3.12  694 OMG
174.2  214.082   47.980   40.469  6.59  704 OAN
174.2  208.847    1.519   38.546  2.29  706 ZPI
174.2  207.601    7.338   41.794  3.24  714 RPI
174.2  254.496   35.593   58.567  5.78  715 ACL
174.2  249.751   68.283   38.580  4.10  751 KCE
174.2  139.200   53.501   14.734  2.62  757 CCY
174.2  214.168  -31.961   44.978  3.04  823 FCE
174.2  276.896  -47.008   54.276  3.49  832 LEP
174.2  231.862  -25.716   56.442  3.15  849 SZE
174.2  250.732   17.224   65.065  2.45  874 PXS
174.3  248.612   19.661   64.318  1.50  208 SPE
174.4  195.317    3.692   28.183  1.50   33 NIA
174.4  248.557  -15.292   65.049  2.98  194 UCE
174.4  271.196   20.875   66.582  3.76  210 BAU
174.4  337.428    7.496   42.924  3.30  212 KLE
174.4  193.464    3.110   30.539  3.94  215 NPI
174.4  197.242   -3.939   29.718  2.50  216 SPI
174.4   91.492   82.006   20.748  4.37  220 NDR
174.4  257.903  -18.121   66.127  3.61  337 NUE
174.4  283.113   26.291   64.446  2.75  424 SOL
174.4  191.101   -0.621   28.778  3.30  476 ICE
174.4  268.540  -24.437   65.369  3.42  552 PSO
174.4  305.800   17.151   59.183  3.11  694 OMG
174.4  214.091   48.043   40.455  6.59  704 OAN
174.4  208.805    1.519   38.530  2.31  706 ZPI
174.4  207.562    7.332   41.784  3.24  714 RPI
174.4  254.513   35.607   58.564  5.78  715 ACL
174.4  249.869   68.277   38.581  4.03  751 KCE
174.4  139.018   53.715   14.726  2.57  757 CCY
174.4  214.157  -31.957   44.970  3.02  823 FCE
174.4  276.835  -46.971   54.306  3.48  832 LEP
174.4  231.891  -25.733   56.447  3.14  849 SZE
174.4  250.724   17.174   65.122  2.35  874 PXS
174.5  248.600   19.622   64.326  1.50  208 SPE
174.6  195.286    3.689   28.172  1.50   33 NIA
174.6  248.539  -15.260   65.049  2.95  194 UCE
174.6  271.200   20.889   66.575  3.74  210 BAU
174.6  337.372    7.491   42.960  3.31  212 KLE
174.6  193.427    3.121   30.481  3.94  215 NPI
174.6  197.227   -3.939   29.713  2.59  216 SPI
174.6   91.192   82.061   20.775  4.43  220 NDR
174.6  257.881  -18.081   66.133  3.60  337 NUE
174.6  283.050   26.275   64.461  2.75  424 SOL
174.6  191.101   -0.597   28.813  3.27  476 ICE
174.6  268.546  -24.443   65.367  3.42  552 PSO
174.6  305.779   17.147   59.200  3.10  694 OMG
174.6  214.099   48.107   40.442  6.59  704 OAN
174.6  208.763    1.519   38.514  2.33  706 ZPI
174.6  207.522    7.326   41.774  3.25  714 RPI
174.6  254.529   35.621   58.562  5.78  715 ACL
174.6  249.987   68.270   38.581  3.95  751 KCE
174.6  138.835   53.930   14.718  2.52  757 CCY
174.6  214.145  -31.954   44.962  3.00  823 FCE
174.6  276.774  -46.934   54.335  3.47  832 LEP
174.6  231.920  -25.750   56.451  3.12  849 SZE
174.6  250.716   17.125   65.178  2.25  874 PXS
174.7  248.588   19.583   64.335  1.50  208 SPE
174.8  195.254    3.686   28.160  1.50   33 NIA
174.8  248.521  -15.227   65.049  2.93  194 UCE
174.8  271.204   20.902   66.569  3.72  210 BAU
174.8  337.317    7.487   42.996  3.32  212 KLE
174.8  193.390    3.133   30.424  3.94  215 NPI
174.8  197.212   -3.940   29.708  2.69  216 SPI
174.8   90.892   82.115   20.801  4.48  220 NDR
174.8  257.859  -18.041   66.138  3.60  337 NUE
174.8  282.988   26.260   64.476  2.75  424 SOL
174.8  191.101   -0.573   28.848  3.23  476 ICE
174.8  268.553  -24.448   65.364  3.42  552 PSO
174.8  305.758   17.144   59.218  3.09  694 OMG
174.8  214.108   48.170   40.428  6.59  704 OAN
174.8  208.721    1.519   38.498  2.36  706 ZPI
174.8  207.483    7.320   41.763  3.26  714 RPI
174.8  254.546   35.636   58.559  5.78  715 ACL
174.8  250.106   68.263   38.582  3.88  751 KCE
174.8  138.653   54.144   14.710  2.47  757 CCY
174.8  214.134  -31.950   44.954  2.99  823 FCE
174.8  276.713  -46.898   54.364  3.45  832 LEP
174.8  231.949  -25.767   56.455  3.11  849 SZE
174.8  250.708   17.075   65.235  2.15  874 PXS
174.9  248.575   19.545   64.343  1.50  208 SPE
175.0  195.222    3.682   28.149  1.50   33 NIA
175.0  248.503  -15.194   65.049  2.91  194 UCE
175.0  271.208   20.916   66.562  3.69  210 BAU
175.0  337.261    7.482   43.032  3.33  212 KLE
175.0  193.354    3.145   30.366  3.94  215 NPI
175.0  197.196   -3.940   29.704  2.78  216 SPI
175.0   90.592   82.169   20.828  4.54  220 NDR
175.0  257.838  -18.001   66.144  3.59  337 NUE
175.0  282.926   26.244   64.490  2.75  424 SOL
175.0  191.101   -0.549   28.883  3.20  476 ICE
175.0  268.559  -24.454   65.361  3.42  552 PSO
175.0  305.738   17.140   59.235  3.08  694 OMG
175.0  214.116   48.234   40.415  6.59  704 OAN
175.0  208.680    1.519   38.482  2.38  706 ZPI
175.0  207.444    7.314   41.753  3.26  714 RPI
175.0  254.563   35.650   58.557  5.78  715 ACL
175.0  250.224   68.256   38.582  3.80  751 KCE
175.0  138.471   54.359   14.702  2.42  757 CCY
175.0  214.123  -31.947   44.946  2.97  823 FCE
175.0  276.652  -46.861   54.393  3.44  832 LEP
175.0  231.977  -25.784   56.460  3.10  849 SZE
175.0  250.700   17.026   65.291  2.05  874 PXS
175.1  248.563   19.506   64.351  1.50  208 SPE
175.2  195.190    3.679   28.138  1.50   33 NIA
175.2  248.484  -15.162   65.049  2.89  194 UCE
175.2  271.211   20.930   66.556  3.67  210 BAU
175.2  337.205    7.477   43.068  3.34  212 KLE
175.2  193.317    3.157   30.308  3.94  215 NPI
175.2  197.181   -3.940   29.699  2.88  216 SPI
175.2   90.292   82.223   20.855  4.59  220 NDR
175.2  257.816  -17.962   66.149  3.58  337 NUE
175.2  282.863   26.229   64.505  2.75  424 SOL
175.2  191.100   -0.525   28.918  3.17  476 ICE
175.2  268.566  -24.459   65.359  3.42  552 PSO
175.2  305.717   17.136   59.252  3.08  694 OMG
175.2  214.124   48.298   40.402  6.59  704 OAN
175.2  208.638    1.520   38.467  2.40  706 ZPI
175.2  207.404    7.308   41.743  3.27  714 RPI
175.2  254.580   35.664   58.554  5.78  715 ACL
175.2  250.342   68.249   38.583  3.73  751 KCE
175.2  138.288   54.573   14.695  2.38  757 CCY
175.2  214.112  -31.943   44.938  2.95  823 FCE
175.2  276.591  -46.824   54.423  3.43  832 LEP
175.2  232.006  -25.801   56.464  3.08  849 SZE
175.2  250.692   16.976   65.348  2.04  874 PXS
175.3  248.550   19.467   64.359  1.50  208 SPE
175.4  195.159    3.675   28.127  1.50   33 NIA
175.4  248.466  -15.129   65.049  2.87  194 UCE
175.4  271.215   20.943   66.550  3.64  210 BAU
175.4  337.149    7.472   43.104  3.35  212 KLE
175.4  193.280    3.169   30.251  3.94  215 NPI
175.4  197.166   -3.940   29.694  2.97  216 SPI
175.4   89.992   82.277   20.881  4.65  220 NDR
175.4  262.468  -25.766   64.712  3.05  225 SOR
175.4  257.794  -17.922   66.155  3.57  337 NUE
175.4  282.801   26.213   64.520  2.75  424 SOL
175.4  191.100   -0.501   28.953  3.13  476 ICE
175.4  268.573  -24.464   65.356  3.42  552 PSO
175.4  305.696   17.133   59.270  3.07  694 OMG
175.4  214.133   48.361   40.388  6.59  704 OAN
175.4  208.596    1.520   38.451  2.43  706 ZPI
175.4  207.365    7.302   41.733  3.28  714 RPI
175.4  254.596   35.678   58.552  5.78  715 ACL
175.4  250.460   68.242   38.583  3.65  751 KCE
175.4  138.106   54.787   14.687  2.33  757 CCY
175.4  214.100  -31.940   44.930  2.94  823 FCE
175.4  276.529  -46.788   54.452  3.41  832 LEP
175.4  232.035  -25.818   56.468  3.07  849 SZE
175.4  250.683   16.927   65.404  2.12  874 PXS
175.5  248.538   19.428   64.367  1.50  208 SPE
175.6  195.127    3.672   28.116  1.50   33 NIA
175.6  248.448  -15.097   65.048  2.84  194 UCE
175.6  271.219   20.957   66.543  3.62  210 BAU
175.6  337.093    7.467   43.140  3.36  212 KLE
175.6  193.243    3.181   30.193  3.94  215 NPI
175.6  197.151   -3.941   29.690  3.07  216 SPI
175.6   89.692   82.331   20.908  4.71  220 NDR
175.6  262.447  -25.720   64.725  3.05  225 SOR
175.6  257.772  -17.882   66.160  3.57  337 NUE
175.6  282.739   26.197   64.535  2.76  424 SOL
175.6  191.100   -0.477   28.988  3.10  476 ICE
175.6  268.579  -24.470   65.353  3.42  552 PSO
175.6  305.675   17.129   59.287  3.06  694 OMG
175.6  214.141   48.425   40.375  6.59  704 OAN
175.6  208.554    1.520   38.435  2.45  706 ZPI
175.6  207.325    7.296   41.723  3.28  714 RPI
175.6  254.613   35.692   58.549  5.78  715 ACL
175.6  250.579   68.235   38.584  3.58  751 KCE
175.6  137.923   55.002   14.679  2.28  757 CCY
175.6  214.089  -31.936   44.922  2.92  823 FCE
175.6  276.468  -46.751   54.481  3.40  832 LEP
175.6  232.064  -25.835   56.472  3.06  849 SZE
175.6  250.675   16.877   65.461  2.21  874 PXS
175.7  248.526   19.389   64.375  1.50  208 SPE
175.8  195.095    3.669   28.105  1.50   33 NIA
175.8  248.430  -15.064   65.048  2.82  194 UCE
175.8  271.223   20.971   66.537  3.60  210 BAU
175.8  337.038    7.462   43.176  3.37  212 KLE
175.8  193.206    3.192   30.135  3.94  215 NPI
175.8  197.136   -3.941   29.685  3.17  216 SPI
175.8   89.393   82.386   20.935  4.76  220 NDR
175.8  262.426  -25.674   64.739  3.05  225 SOR
175.8  257.751  -17.842   66.166  3.56  337 NUE
175.8  282.676   26.182   64.550  2.79  424 SOL
175.8  191.100   -0.452   29.023  3.07  476 ICE
175.8  268.586  -24.475   65.350  3.42  552 PSO
175.8  305.655   17.125   59.304  3.05  694 OMG
175.8  214.150   48.488   40.361  6.59  704 OAN
175.8  208.512    1.520   38.419  2.47  706 ZPI
175.8  207.286    7.290   41.712  3.29  714 RPI
175.8  254.630   35.706   58.547  5.78  715 ACL
175.8  250.697   68.228   38.584  3.50  751 KCE
175.8  137.741   55.216   14.671  2.23  757 CCY
175.8  214.078  -31.933   44.914  2.91  823 FCE
175.8  276.407  -46.714   54.511  3.39  832 LEP
175.8  232.092  -25.852   56.477  3.05  849 SZE
175.8  250.667   16.828   65.517  2.29  874 PXS
175.9  248.513   19.350   64.383  1.50  208 SPE
176.0  195.063    3.665   28.094  1.50   33 NIA
176.0  248.411  -15.032   65.048  2.80  194 UCE
176.0  271.227   20.985   66.531  3.57  210 BAU
176.0  336.982    7.457   43.212  3.38  212 KLE
176.0  193.170    3.204   30.078  3.94  215 NPI
176.0  197.121   -3.941   29.680  3.26  216 SPI
176.0   89.093   82.440   20.961  4.82  220 NDR
176.0  262.405  -25.629   64.752  3.05  225 SOR
176.0  257.729  -17.803   66.171  3.55  337 NUE
176.0  282.614   26.166   64.565  2.81  424 SOL
176.0  191.100   -0.428   29.057  3.03  476 ICE
176.0  268.592  -24.480   65.348  3.42  552 PSO
176.0  305.634   17.122   59.322  3.04  694 OMG
176.0  214.158   48.552   40.348  6.59  704 OAN
176.0  208.470    1.520   38.404  2.50  706 ZPI
176.0  207.246    7.285   41.702  3.29  714 RPI
176.0  254.647   35.720   58.544  5.78  715 ACL
176.0  250.815   68.221   38.584  3.50  751 KCE
176.0  137.558   55.431   14.663  2.18  757 CCY
176.0  214.066  -31.929   44.906  2.89  823 FCE
176.0  276.346  -46.678   54.540  3.37  832 LEP
176.0  232.121  -25.869   56.481  3.03  849 SZE
176.0  250.659   16.778   65.574  2.37  874 PXS
176.1  248.501   19.311   64.391  1.50  208 SPE
176.2  195.032    3.662   28.082  1.50   33 NIA
176.2  248.393  -14.999   65.048  2.78  194 UCE
176.2  271.231   20.998   66.524  3.55  210 BAU
176.2  336.926    7.452   43.248  3.39  212 KLE
176.2  193.133    3.216   30.020  3.94  215 NPI
176.2  197.105   -3.942   29.676  3.36  216 SPI
176.2   88.793   82.494   20.988  4.87  220 NDR
176.2  262.384  -25.583   64.765  3.05  225 SOR
176.2  257.707  -17.763   66.177  3.54  337 NUE
176.2  282.551   26.151   64.579  2.84  424 SOL
176.2  191.100   -0.404   29.092  3.00  476 ICE
176.2  268.599  -24.486   65.345  3.42  552 PSO
176.2  305.613   17.118   59.339  3.04  694 OMG
176.2  214.167   48.616   40.334  6.59  704 OAN
176.2  208.428    1.521   38.388  2.52  706 ZPI
176.2  207.207    7.279   41.692  3.30  714 RPI
176.2  254.663   35.734   58.541  5.73  715 ACL
176.2  250.934   68.214   38.585  3.50  751 KCE
176.2  137.376   55.645   14.656  2.13  757 CCY
176.2  214.055  -31.926   44.898  2.87  823 FCE
176.2  276.285  -46.641   54.569  3.36  832 LEP
176.2  232.150  -25.887   56.485  3.02  849 SZE
176.2  250.651   16.729   65.631  2.46  874 PXS
176.2  266.839   -4.521   69.764  3.00  896 OTA
176.3  248.488   19.272   64.399  1.50  208 SPE
176.4  195.000    3.658   28.071  1.50   33 NIA
176.4  248.375  -14.966   65.048  2.76  194 UCE
176.4  271.235   21.012   66.518  3.52  210 BAU
176.4  336.870    7.447   43.285  3.40  212 KLE
176.4  193.096    3.228   29.963  3.94  215 NPI
176.4  197.090   -3.942   29.671  3.45  216 SPI
176.4   88.493   82.548   21.015  4.93  220 NDR
176.4  262.364  -25.537   64.779  3.05  225 SOR
176.4  257.686  -17.723   66.182  3.53  337 NUE
176.4  282.489   26.135   64.594  2.87  424 SOL
176.4  191.100   -0.380   29.127  3.00  476 ICE
176.4  305.592   17.114   59.356  3.03  694 OMG
176.4  214.175   48.679   40.321  6.59  704 OAN
176.4  208.387    1.521   38.372  2.54  706 ZPI
176.4  207.167    7.273   41.682  3.31  714 RPI
176.4  254.680   35.748   58.539  5.68  715 ACL
176.4  251.052   68.208   38.585  3.49  751 KCE
176.4  137.194   55.860   14.648  2.13  757 CCY
176.4  214.044  -31.922   44.890  2.86  823 FCE
176.4  276.224  -46.604   54.599  3.34  832 LEP
176.4  232.179  -25.904   56.490  3.01  849 SZE
176.4  250.643   16.679   65.687  2.54  874 PXS
176.4  266.853   -4.532   69.737  3.00  896 OTA
176.5  248.476   19.233   64.407  1.50  208 SPE
176.6  194.968    3.655   28.060  1.50   33 NIA
176.6  248.357  -14.934   65.048  2.73  194 UCE
176.6  271.239   21.026   66.512  3.50  210 BAU
